Incident ID,Incident Date,State,State Code,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
2561676,2023-03-31T00:00:00Z,Virginia,51,Manassas,8820 Rixlew Ln,Unity Reed High School,0,0,0,0,1,N/A
2564249,2023-03-31T00:00:00Z,North Carolina,37,Concord,505 State Hwy 49 S,Central Cabarrus High School,0,0,0,0,0,N/A
2561477,2023-03-31T00:00:00Z,Texas,48,Lumberton,N/A,N/A,0,0,0,0,0,N/A
2562192,2023-03-31T00:00:00Z,South Carolina,45,Lexington,205 Wise Ferry Rd,Lake Murray Elementary School,0,0,0,0,0,N/A
2563207,2023-03-31T00:00:00Z,Florida,12,Tallahassee,3838 Trojan Trail,Lincoln High School,0,0,0,0,1,N/A
2563964,2023-03-31T00:00:00Z,North Carolina,37,Orrum,1684 S Creek Rd,Orrum Middle School,0,0,0,0,0,N/A
2561014,2023-03-30T00:00:00Z,Texas,48,Spring,4800 Riley Fuzzel Rd,Grand Oaks High School,0,0,0,0,1,N/A
2559834,2023-03-30T00:00:00Z,North Carolina,37,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Tech,0,0,0,1,0,N/A
2561378,2023-03-30T00:00:00Z,Florida,12,Tallahassee,2649 US-90,Madison County High School,0,0,0,0,1,N/A
2563308,2023-03-30T00:00:00Z,Georgia,13,Augusta (Martinez),115 Davis Rd,Georgia Military College,0,0,0,0,0,N/A
2562147,2023-03-30T00:00:00Z,Florida,12,Daytona Beach,1031 Mason Ave,Richard Milburn Academy,0,0,0,0,1,N/A
2559786,2023-03-30T00:00:00Z,Indiana,18,Hammond,N/A,N/A,0,0,0,0,0,N/A
2561159,2023-03-30T00:00:00Z,Arizona,4,Tucson,12000 W Emigh Rd,Marana High School,0,0,0,0,1,N/A
2561118,2023-03-30T00:00:00Z,Louisiana,22,Shreveport,9000 Walker Rd,Southwood High School,0,0,0,0,1,N/A
2559740,2023-03-29T00:00:00Z,Arkansas,5,Dardanelle,2306 Old Hwy 7 S,Dardanelle High School,0,0,0,0,1,N/A
2558951,2023-03-29T00:00:00Z,Virginia,51,Virginia Beach,4960 Haygood Rd,Bayside High School,0,0,0,0,1,N/A
2558974,2023-03-29T00:00:00Z,Virginia,51,Pilgrims Knob,14555 Desmond River Rd,Twin Valley High School,0,0,0,0,1,N/A
2561498,2023-03-29T00:00:00Z,Florida,12,Orange Park,4035 Plantation Oaks Blvd,Oakleaf High School,0,0,0,0,2,N/A
2559854,2023-03-29T00:00:00Z,Georgia,13,Douglasville,Ferncrest Pl,N/A,0,0,1,0,0,N/A
2558926,2023-03-29T00:00:00Z,South Carolina,45,Winnsboro,255 Kelly Miller Rd,Kelly Miller Elementary School,0,0,0,0,0,N/A
2561355,2023-03-29T00:00:00Z,Oklahoma,40,Tulsa,2010 E 48th St N,Monroe Demonstration Academy,0,0,0,0,1,N/A
2559405,2023-03-29T00:00:00Z,Ohio,39,Toledo,2200 Arlington Ave,Bowsher High School,0,0,0,0,1,N/A
2557546,2023-03-28T00:00:00Z,Louisiana,22,Lafayette,315 Rue du Belier,Acadiana High School,0,0,0,0,0,N/A
2561468,2023-03-28T00:00:00Z,Maryland,24,Baltimore,2201 Presstman St,Carver Vocational School,0,0,0,0,1,N/A
2558461,2023-03-28T00:00:00Z,Georgia,13,Harlem,360 W Trippe St,North Harlem Elementary School,0,0,0,0,1,N/A
2558432,2023-03-28T00:00:00Z,Florida,12,Haines City,2800 Hornet Dr,Haines City Senior High School,0,0,0,0,1,N/A
2558202,2023-03-28T00:00:00Z,Oklahoma,40,Tulsa,2900 1/2 S 65th W Ave,Berryhill Public Schools,0,0,0,0,1,N/A
2558163,2023-03-28T00:00:00Z,Texas,48,Fort Worth,3136 Bigham Blvd,William Monning Middle School,0,0,0,0,1,N/A
2557697,2023-03-27T00:00:00Z,Texas,48,San Antonio,2400 Cottonwood Way,William J Brennan High School,0,0,0,0,1,N/A
2555459,2023-03-27T00:00:00Z,Tennessee,47,Nashville,33 Burton Hills Blvd,The Covenant Presbyterian School,6,0,1,0,0,N/A
2556517,2023-03-27T00:00:00Z,South Carolina,45,Lake View,401 E Third Ave,Lake View High School,0,0,0,0,1,N/A
2555875,2023-03-27T00:00:00Z,Tennessee,47,Dyersburg,125 US-51 BYP,Dyersburg High School,0,0,0,0,1,N/A
2558229,2023-03-27T00:00:00Z,Alabama,1,Mobile,3900 Pleasant Valley Rd,Davidson High School,0,0,0,0,1,N/A
2560505,2023-03-27T00:00:00Z,Texas,48,San Antonio,1002 Edwards,Luther Burbank High School,0,0,0,0,1,N/A
2563950,2023-03-26T00:00:00Z,North Carolina,37,Greensboro,1601 E Market St,North Carolina Agricultural and Technical State University,0,0,0,0,1,N/A
2607030,2023-03-25T00:00:00Z,Illinois,17,Chicago,3535 E 114th St,George Washington High School,0,0,0,0,1,N/A
2556529,2023-03-25T00:00:00Z,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University - Hugine Suites,0,0,0,0,0,N/A
2558154,2023-03-25T00:00:00Z,Tennessee,47,Knoxville,1615 Laurel Ave,"University of Tennessee, Laurel Hall",0,0,0,0,1,N/A
2556007,2023-03-24T00:00:00Z,California,6,Santa Paula,404 N 6th St,Santa Paula High School,0,0,0,0,1,N/A
2554279,2023-03-24T00:00:00Z,North Carolina,37,Willow Spring,835 Dixon Rd,Dixon Road Elementary School,0,0,0,0,1,N/A
2553432,2023-03-24T00:00:00Z,West Virginia,54,Welch,950 Mount View High School Rd,Mount View High School,0,0,0,0,2,N/A
2555815,2023-03-24T00:00:00Z,Indiana,18,Middlebury,56691 Northridge Dr,Northridge Middle School,1,0,0,0,0,N/A
2553233,2023-03-24T00:00:00Z,Illinois,17,South Holland,16800 Greenwood Ave,Greenwood Elementary School,0,0,0,0,0,N/A
2553705,2023-03-23T00:00:00Z,Texas,48,San Antonio,3823 Fortuna,Roosevelt Elementary,0,0,0,0,1,N/A
2553744,2023-03-23T00:00:00Z,Minnesota,27,Minneapolis,700 22nd Ave NE,Thomas Edison High School,0,0,0,0,0,N/A
2553005,2023-03-23T00:00:00Z,Texas,48,San Antonio,8610 Ranch View,Nathan Kallison Elementary,0,0,0,0,1,N/A
2552952,2023-03-23T00:00:00Z,Tennessee,47,Chattanooga,1300 Shallowford Rd,Dalewood Middle School,0,0,0,0,1,N/A
2552853,2023-03-23T00:00:00Z,North Carolina,37,Mebane,4040 Mebane Rogers Rd,Eastern Alamance High School,0,0,0,0,1,N/A
2553387,2023-03-23T00:00:00Z,North Carolina,37,Charlotte,9303 Martin Village Rd,UNC Charlotte - Lot 5,0,0,0,0,1,N/A
2553956,2023-03-23T00:00:00Z,Florida,12,Sanford,2701 Ridgewood Ave,Seminole High School,0,0,0,0,1,N/A
2556336,2023-03-23T00:00:00Z,New Jersey,34,Rockaway,50 Knoll Dr,Morris Knolls High School,0,0,0,0,2,N/A
2552884,2023-03-22T00:00:00Z,North Carolina,37,Clayton,490 Guy Rd,Clayton Middle School,0,0,0,0,1,N/A
2551754,2023-03-22T00:00:00Z,Colorado,8,Denver,1600 City Park Esplanade,Denver East High School,0,2,1,0,0,N/A
2552490,2023-03-22T00:00:00Z,Alabama,1,Anniston,1301 Woodstock Ave,Anniston High School,0,1,0,0,0,N/A
2558151,2023-03-22T00:00:00Z,Alaska,2,Bethel,1 Ron Edwards Memorial Dr,Bethel Regional High School,0,0,0,0,1,N/A
2551467,2023-03-21T00:00:00Z,Maryland,24,Baltimore,1500 Harlem Ave,Bluford Drew Jemison STEM Academy,0,0,0,0,2,N/A
2551377,2023-03-21T00:00:00Z,Kentucky,21,Louisville,7601 St Andrews Church Rd,Doss High School,0,0,0,0,1,N/A
2552168,2023-03-21T00:00:00Z,California,6,Palm Desert,43500 Monterey Ave,College of the Desert,0,0,0,0,1,N/A
2552017,2023-03-21T00:00:00Z,Pennsylvania,42,Lancaster,2000 Wabank Rd,Elizabeth R. Martin Elementary School,0,0,0,0,1,N/A
2558630,2023-03-21T00:00:00Z,North Dakota,38,Bismarck,1000 E Century Ave,Bismarck Century High School,0,0,0,0,1,N/A
2552454,2023-03-21T00:00:00Z,Texas,48,Huffman,24403 E Lake Houston Pkwy,Huffman Elementary School,0,0,0,0,1,N/A
2551555,2023-03-21T00:00:00Z,Texas,48,Dallas,4001 Walnut Hill Ln,Thomas Jefferson High School,0,1,0,0,1,N/A
2549957,2023-03-20T00:00:00Z,Texas,48,Arlington,1400 W Lamar Blvd,Lamar High School,1,0,0,0,1,N/A
2551197,2023-03-20T00:00:00Z,Virginia,51,Virginia Beach,5100 Cleveland St,Renaissance Academy,0,0,0,0,1,N/A
2550366,2023-03-20T00:00:00Z,Georgia,13,Bogart,1081 Rocky Branch Rd,North Oconee High School,0,0,0,0,0,N/A
2550103,2023-03-20T00:00:00Z,Florida,12,Davenport,4525 County Rd 547,Davenport High School,0,0,0,0,0,N/A
2558941,2023-03-19T00:00:00Z,South Carolina,45,Conway,100 Chanticleer Dr E,Coastal Carolina University,0,0,0,0,1,N/A
2549161,2023-03-17T00:00:00Z,Pennsylvania,42,Philadelphia,1801 N Broad St,Temple University,0,0,0,0,0,N/A
2548326,2023-03-17T00:00:00Z,Minnesota,27,Duluth,3301 Technology Dr,Edison North Star Academy,0,0,0,0,0,N/A
2548445,2023-03-17T00:00:00Z,Ohio,39,New Concord,260 Stadium Dr,Muskingum University Mose Morehead Field,0,1,0,0,1,N/A
2548198,2023-03-17T00:00:00Z,Maryland,24,Towson,404 Emerson Dr,Towson University - Millennium Hall,0,0,0,0,0,N/A
2550299,2023-03-17T00:00:00Z,Michigan,26,Pinckney,2150 M-36,Navigator Upper Elementary School,0,0,0,0,0,N/A
2547499,2023-03-16T00:00:00Z,California,6,Woodland,21 N West St,Woodland High School,0,0,0,0,1,N/A
2548310,2023-03-16T00:00:00Z,Wisconsin,55,Milwaukee,2311 E Hartford Ave,UWM Golda Meir Library,0,0,0,0,1,N/A
2548200,2023-03-16T00:00:00Z,Florida,12,Miami,1100 NW 71st St,Miami Northwestern Senior High School,0,0,0,0,1,N/A
2547939,2023-03-16T00:00:00Z,Florida,12,Palm Beach Gardens,4245 Holly Dr,Palm Beach Gardens High School,0,0,0,0,1,N/A
2547884,2023-03-16T00:00:00Z,North Carolina,37,Monroe,1 High School Dr,Monroe High School,0,0,0,0,1,N/A
2549312,2023-03-16T00:00:00Z,Alabama,1,Piedmont,750 Tom Bible Memorial Hwy,Piedmont High School,0,0,0,0,1,N/A
2546792,2023-03-15T00:00:00Z,Virginia,51,Amherst,139 Lancer Ln,Amherst County High School,0,0,0,0,1,N/A
2546688,2023-03-15T00:00:00Z,Georgia,13,Evans,550 Blue Ridge Dr,Blue Ridge Elementary School,0,0,0,0,0,N/A
2546633,2023-03-15T00:00:00Z,Delaware,10,Georgetown,26026 Patriots Way,Sussex Central High School,0,0,0,0,1,N/A
2547033,2023-03-15T00:00:00Z,California,6,San Francisco,241 Oneida Ave,Denman Middle School,0,0,0,0,0,N/A
2547057,2023-03-15T00:00:00Z,Alabama,1,Springville,237 Wilson St,Springville Elementary School,0,0,0,0,0,N/A
2546083,2023-03-14T00:00:00Z,Michigan,26,Holt,5885 Holt Rd,Holt High School,0,0,0,0,1,N/A
2546168,2023-03-14T00:00:00Z,Virginia,51,Norfolk,7101 Granby St,Granby High School,0,0,0,0,1,N/A
2545930,2023-03-14T00:00:00Z,North Carolina,37,Kernersville,110 Brown Rd,Kernersville Middle School,0,0,0,0,0,N/A
2547097,2023-03-14T00:00:00Z,Louisiana,22,New Orleans,Bundy Rd and Dwyer Rd,N/A,0,0,0,0,2,N/A
2545332,2023-03-13T00:00:00Z,Virginia,51,Richmond,3400 Hopkins Rd,Boushall Middle School,0,0,0,0,1,N/A
2566202,2023-03-13T00:00:00Z,Massachusetts,25,Southbridge,132 Torry Rd,Southbridge High School,0,0,0,0,2,N/A
2543996,2023-03-11T00:00:00Z,Maine,23,Waterville,Pond Rd,Alfond Senior Apartments,0,0,0,0,1,N/A
2543339,2023-03-10T00:00:00Z,Florida,12,Vero Beach,1707 16th St,Vero Beach High School,0,0,0,0,1,N/A
2543325,2023-03-10T00:00:00Z,Maine,23,Monroe,36 W Main St,Monroe Elementary School,0,0,0,0,1,N/A
2542908,2023-03-09T00:00:00Z,New Mexico,35,Albuquerque,2300 Arenal Rd SW,Rio Grande High School,0,0,0,0,0,N/A
2546566,2023-03-09T00:00:00Z,Wisconsin,55,Milwaukee,5075 N Sherman Blvd,Barack Obama School of Career and Tech Ed,0,0,0,0,1,N/A
2542935,2023-03-09T00:00:00Z,Nevada,32,Las Vegas,6500 E Sahara Ave,Las Vegas High School,0,0,0,0,1,N/A
2542901,2023-03-09T00:00:00Z,Alabama,1,Athens,15641 E Limestone Rd,East Limestone High School,0,0,0,0,1,N/A
2543468,2023-03-08T00:00:00Z,Texas,48,Texarkana,2100 College Dr,Texas Middle School,0,0,0,0,0,N/A
2542906,2023-03-08T00:00:00Z,New Mexico,35,Los Lunas,1776 Emilio Lopez Rd,Los Lunas High School,0,0,0,0,1,N/A
2968986,2023-03-08T00:00:00Z,Pennsylvania,42,Royersford,350 S Lewis Rd,Spring-Ford Area High School,0,0,0,0,2,N/A
2542547,2023-03-08T00:00:00Z,Arizona,4,Chandler,3180 S Gilbert Rd,Legacy Traditional School,0,0,0,0,0,N/A
2542545,2023-03-08T00:00:00Z,Georgia,13,Fairburn,7155 Hall Rd,Renaissance Middle School,0,0,0,0,0,N/A
2541499,2023-03-07T00:00:00Z,Illinois,17,Rockford,5110 Auburn St,Auburn High School,0,0,0,0,1,N/A
2542864,2023-03-07T00:00:00Z,Maryland,24,Glen Burnie,N/A,N/A,0,0,0,0,1,N/A
2542086,2023-03-07T00:00:00Z,Indiana,18,Indianapolis,4900 Julian Ave,Old TC Howe High School,1,0,0,0,0,N/A
2542499,2023-03-07T00:00:00Z,Indiana,18,Indianapolis (Lawrence),8502 E 82nd St,Mary Castle Elementary School,0,0,0,0,0,N/A
2541677,2023-03-07T00:00:00Z,Alabama,1,Rogersville,201 Cedar St,Lauderdale County High School,0,0,0,0,0,N/A
2546317,2023-03-06T00:00:00Z,Michigan,26,Saginaw,3675 Southfield Dr,Atkins Middle School,0,0,0,0,1,N/A
2540364,2023-03-06T00:00:00Z,Virginia,51,Alexandria,3801 W Braddock Rd,Alexandria City High School,0,0,0,0,1,N/A
2540982,2023-03-06T00:00:00Z,Iowa,19,Shenandoah,601 Dr Creighton Cir,Shenandoah Elementary School,0,0,0,0,1,N/A
2543457,2023-03-06T00:00:00Z,Illinois,17,Elmwood Park,8201 W Fullerton Ave,Elmwood Park High School,0,0,0,0,1,N/A
2540056,2023-03-06T00:00:00Z,Michigan,26,Roseville,16250 Martin Rd,Roseville Middle School,0,1,0,0,1,N/A
2540730,2023-03-06T00:00:00Z,Minnesota,27,Minneapolis (Coon Rapids),11600 Raven St NW,Coon Rapids Middle School,0,0,0,0,1,N/A
2938662,2023-03-06T00:00:00Z,Maryland,24,Baltimore,5915 Glennor Rd,Leith Walk Elementary/Middle School,0,0,0,0,1,N/A
2540590,2023-03-06T00:00:00Z,Ohio,39,Columbus,284 N 22nd St,Champion Middle School,0,0,0,0,1,N/A
2540549,2023-03-06T00:00:00Z,Kentucky,21,Owensboro,1300 Booth Ave,Owensboro Middle School,0,0,0,0,1,N/A
2541039,2023-03-05T00:00:00Z,Georgia,13,Atlanta,688 Beckwith St SW,Clark Atlanta University,0,0,0,0,0,N/A
2538466,2023-03-03T00:00:00Z,Ohio,39,Cleveland,15210 St Clair Ave,Collinwood High School,0,0,0,0,1,N/A
2538905,2023-03-03T00:00:00Z,Oklahoma,40,Oklahoma City,715 N Walker Ave,Emerson North Alternative High School,0,0,0,0,1,N/A
2538842,2023-03-03T00:00:00Z,Florida,12,Clearwater,3000 FL-580,Countryside High School,0,0,0,0,1,N/A
2538840,2023-03-03T00:00:00Z,Florida,12,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1,N/A
2538091,2023-03-03T00:00:00Z,South Carolina,45,Orangeburg,300 College Ave,Hugine Suites,0,1,0,0,0,N/A
2538699,2023-03-03T00:00:00Z,Arizona,4,Phoenix,3625 W Cactus Rd,Moon Valley High School,0,0,0,0,1,N/A
2539158,2023-03-03T00:00:00Z,California,6,Azusa,240 N Cerritos Ave,Azusa High School,0,0,0,0,2,N/A
2542912,2023-03-03T00:00:00Z,New Mexico,35,Los Lunas,1776 Emilio Lopez Rd,Los Lunas High School,0,0,0,0,0,N/A
2537614,2023-03-02T00:00:00Z,Alabama,1,Bay Minette,1 Tiger Dr,Baldwin County High School,0,0,0,0,1,N/A
2537466,2023-03-02T00:00:00Z,North Carolina,37,Kill Devil Hills,100 Veterans Dr,First Flight High School,0,0,0,0,1,N/A
2537460,2023-03-02T00:00:00Z,Mississippi,28,Kiln,7084 Stennis Airport Rd,Hancock High School,0,0,0,0,1,N/A
2539312,2023-03-02T00:00:00Z,South Carolina,45,North Charleston,2670 Bonds Ave,Daniel Jenkins Academy,0,0,0,0,1,N/A
2537311,2023-03-02T00:00:00Z,Georgia,13,Lagrange,1920 Hamilton Rd,Troup County High School,0,0,0,0,1,N/A
2536807,2023-03-01T00:00:00Z,Arkansas,5,Jonesboro,4208 Chieftan Ln,Nettleton Junior High,0,0,0,0,1,N/A
2537436,2023-03-01T00:00:00Z,Indiana,18,Terre Haute,310 S 18th St,Davis Park Elementary,0,0,0,0,2,N/A
2537458,2023-03-01T00:00:00Z,Oregon,41,Salem,1910 Church St SE,South Salem High School,0,0,0,0,1,N/A
2537394,2023-03-01T00:00:00Z,Georgia,13,Warner Robins,401 S Davis Dr,Warner Robins High School,0,0,0,0,0,N/A
2537958,2023-03-01T00:00:00Z,California,6,Santa Rosa,6975 Montecito Blvd,Maria Carrillo High School,0,0,0,0,1,N/A
2536964,2023-03-01T00:00:00Z,Tennessee,47,Cedar Hill,7025 US-41,Jo Byrns High School,0,0,0,0,0,N/A
2535934,2023-02-28T00:00:00Z,Ohio,39,Rocky River,3850 Linden Rd,Lutheran High School West,0,0,0,0,0,N/A
2538355,2023-02-28T00:00:00Z,Kentucky,21,Radcliff,100 Trojan Way,North Middle School,0,0,0,0,1,N/A
2535790,2023-02-28T00:00:00Z,Florida,12,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,1,N/A
2537463,2023-02-28T00:00:00Z,North Carolina,37,Greensboro,1200 Lincoln St,James B. Dudley High School,0,0,0,0,0,N/A
2536386,2023-02-28T00:00:00Z,Texas,48,Pearland,2201 N Galveston Ave,Leon Sablatura Middle School,0,0,0,0,1,N/A
2557186,2023-02-28T00:00:00Z,Colorado,8,Denver,3955 Steele St,Bruce Randolph School,0,0,0,0,1,N/A
2536296,2023-02-28T00:00:00Z,Georgia,13,Ringgold,340 Evitt Ln,Ringgold Primary School,0,0,0,0,1,N/A
2536087,2023-02-28T00:00:00Z,New York,36,Rochester (Brighton),1000 E Henrietta Rd,Monroe Community College,0,0,0,0,1,N/A
2540360,2023-02-27T00:00:00Z,North Carolina,37,Lillington,900 S 11th St,STAR Academy of Lillington,0,0,0,0,1,N/A
2536221,2023-02-27T00:00:00Z,Utah,49,Cedar City,166 W 1925 N,Canyon View High School,0,0,0,0,1,N/A
2535740,2023-02-27T00:00:00Z,Florida,12,Hollywood,6501 Hollywood Blvd,McArthur High School,0,0,0,0,1,N/A
2535733,2023-02-27T00:00:00Z,Florida,12,Jacksonville,10600 Hornets Nest Rd,Mandarin Oaks Elementary School,0,0,0,0,0,N/A
2534845,2023-02-27T00:00:00Z,Nevada,32,Fernley,1100 Jasmine Ln,Silverland Middle School,0,0,0,0,1,N/A
2536597,2023-02-27T00:00:00Z,Alabama,1,Monroeville,297 S Mt Pleasant Ave,Monroeville Elementary School,0,0,0,0,0,N/A
2538050,2023-02-27T00:00:00Z,Mississippi,28,Heidelberg,4035 Co Rd 8,New William J. Berry Elementary School,0,0,0,0,0,N/A
2533264,2023-02-24T00:00:00Z,Nebraska,31,Lincoln,1930 S 20th St,Prescott Elementary School,0,0,0,0,1,N/A
2533130,2023-02-24T00:00:00Z,Colorado,8,Colorado Springs,7005 N Carefree Cir,Sand Creek High School,0,0,0,0,1,N/A
2533040,2023-02-24T00:00:00Z,Texas,48,Nederland,2101 N 18th St,Nederland High School,0,0,0,0,1,N/A
2532996,2023-02-24T00:00:00Z,Florida,12,Daytona Beach,580 McLeod Ave,Bethune-Cookman Univ - Moorehead Dorm,0,0,0,0,1,N/A
2532968,2023-02-24T00:00:00Z,Georgia,13,Grovetown,2010 Warrior Way,Grovetown High School,0,0,0,0,1,N/A
2534185,2023-02-24T00:00:00Z,California,6,Watsonville,500 Harkins Slough Rd,Pajaro Valley High School,0,0,0,0,1,N/A
2533257,2023-02-23T00:00:00Z,North Carolina,37,Durham,6806 Garrett Rd,Jordan High School,0,0,0,0,1,N/A
2533150,2023-02-23T00:00:00Z,Florida,12,Greenacres,4701 10th Ave N,John I. Leonard High School,0,0,0,0,1,N/A
2533085,2023-02-23T00:00:00Z,South Carolina,45,Blythewood,180 S-40-1694,Westwood High School,0,0,0,0,1,N/A
2533072,2023-02-23T00:00:00Z,North Carolina,37,Raleigh,2201 Spring Forest Rd,Millbrook Magnet High School,0,0,0,0,1,N/A
2532760,2023-02-23T00:00:00Z,Nevada,32,Las Vegas,4250 E Karen Ave,Jerome Mack Middle School,0,0,0,0,1,N/A
2532198,2023-02-23T00:00:00Z,Maryland,24,Lanham,9880 Good Luck Rd,DuVal High School,0,0,0,0,0,N/A
2533361,2023-02-23T00:00:00Z,Ohio,39,Columbus,3223 Allegheny Ave,Africentric Early College K-12,0,0,0,0,1,N/A
2533356,2023-02-23T00:00:00Z,Ohio,39,Reynoldsburg,6699 E Livingston Ave,Reynoldsburg High School,0,0,0,0,1,N/A
2531624,2023-02-22T00:00:00Z,Virginia,51,Glen Allen,2204 Mountain Road,Academy at Virginia Randolph,0,0,0,0,1,N/A
2531636,2023-02-22T00:00:00Z,Virginia,51,Newport News,13450 Woodside Ln,Woodside High School,0,0,0,0,1,N/A
2532021,2023-02-22T00:00:00Z,Ohio,39,Reynoldsburg,6699 E Livingston Ave,Reynoldsburg High School,0,0,0,0,1,N/A
2533216,2023-02-22T00:00:00Z,Florida,12,Belle Glade,1100 SW Ave G,Glade View Elementary,0,0,0,0,1,N/A
2531012,2023-02-21T00:00:00Z,Nevada,32,Las Vegas,9501 Echelon Point Dr,Edmundo Escobedo Sr Middle School,0,0,0,0,1,N/A
2531008,2023-02-21T00:00:00Z,Nevada,32,North Las Vegas,5302 N Goldfield St,Mojave High School,0,0,0,0,1,N/A
2530996,2023-02-21T00:00:00Z,Nevada,32,Las Vegas,1139 N Linn Ln,Eldorado High School,0,0,0,0,2,N/A
2531435,2023-02-21T00:00:00Z,Ohio,39,Columbus,840 W State St,Central High School,0,0,0,0,1,N/A
2532037,2023-02-21T00:00:00Z,Pennsylvania,42,Coal Township,2000 W State St,Shamokin Area Middle/High School,0,0,0,0,0,N/A
2531943,2023-02-21T00:00:00Z,Kentucky,21,Stearns,120 Raider Way Rd,McCreary County Board of Education,0,0,0,0,1,N/A
2530457,2023-02-20T00:00:00Z,North Carolina,37,Elkin,334 Elk Spur St,Elkin High School,0,0,0,0,0,N/A
2530243,2023-02-20T00:00:00Z,Texas,48,Midland,Wadley Ave and Godfrey St,Legacy Freshman High Schoolbus,0,0,0,0,1,N/A
2528420,2023-02-18T00:00:00Z,Texas,48,Abilene,2800 N 6th St,Abilene High School,0,0,0,0,1,N/A
2527875,2023-02-17T00:00:00Z,Texas,48,Arlington,818 W Park Row Dr,Arlington High School,0,0,0,0,2,N/A
2527806,2023-02-17T00:00:00Z,Missouri,29,Saint Louis,13201 Clayton Rd,Principia Lower School,0,0,0,0,0,N/A
2528381,2023-02-17T00:00:00Z,Georgia,13,Macon,6250 Skipper Rd,Rutland High School,0,0,0,0,0,N/A
2529696,2023-02-17T00:00:00Z,Nevada,32,Las Vegas,333 S Pavilion Center Dr,Palo Verde High School,0,0,0,0,1,N/A
2527524,2023-02-17T00:00:00Z,Indiana,18,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,0,N/A
2527792,2023-02-17T00:00:00Z,Virginia,51,Max Meadows,1 Pioneer Trail,Fort Chiswell High School,0,0,0,0,1,N/A
2527592,2023-02-17T00:00:00Z,North Carolina,37,Erwin,405 Denim Dr,Erwin Elementary School,0,0,0,0,0,N/A
2527121,2023-02-16T00:00:00Z,Virginia,51,Norfolk,7901 Nancy Dr,Little Creek Elementary School,0,0,0,0,0,N/A
2529867,2023-02-16T00:00:00Z,Texas,48,Benavides,1025 Eagle Dr,Benavides High School,0,0,0,0,1,N/A
2527944,2023-02-16T00:00:00Z,Alabama,1,Wetumpka,184 Rodney Ln,Redland Middle School,0,0,0,0,1,N/A
2528026,2023-02-16T00:00:00Z,Ohio,39,Columbus,417 S Weyant Ave,Eastmoor Academy,0,0,0,0,0,N/A
2528617,2023-02-16T00:00:00Z,North Carolina,37,Fayetteville,2517 Ramsey St,Luther Nick Jeralds Middle School,0,0,0,0,1,N/A
2526954,2023-02-15T00:00:00Z,Colorado,8,Denver,1600 City Park Esplanade,Denver East High School,0,0,0,0,1,N/A
2528206,2023-02-15T00:00:00Z,Ohio,39,Cleveland,15210 St Clair Ave,Collinwood High School,0,0,0,0,0,N/A
2526048,2023-02-15T00:00:00Z,Maryland,24,Fort George G Meade (Fort Meade),1100 Clark Rd,Meade High School,0,0,0,0,1,N/A
2527475,2023-02-15T00:00:00Z,Texas,48,Houston,12525 Ella Blvd,Davis High School,0,0,0,0,0,N/A
2526799,2023-02-15T00:00:00Z,North Carolina,37,Clayton,1892 Polenta Rd,Cleveland High School,0,0,0,0,1,N/A
2526755,2023-02-15T00:00:00Z,Alabama,1,Decatur,1625 Danville Rd SW,Austin Junior High School,0,0,0,0,0,N/A
2526751,2023-02-15T00:00:00Z,Alabama,1,Beauregard,N/A,Beauregard school,0,0,0,0,0,N/A
2526733,2023-02-15T00:00:00Z,Mississippi,28,Clinton,401 Arrow Dr,Clinton High School,0,0,0,0,0,N/A
2526690,2023-02-15T00:00:00Z,Virginia,51,Gloucester,6680 Short Ln,Gloucester High School,0,0,0,0,1,N/A
2580632,2023-02-15T00:00:00Z,Michigan,26,Grand Rapids (Walker),4463 Leonard St NW,W Michigan Academy of Environmental Science,0,0,0,0,2,N/A
2525801,2023-02-14T00:00:00Z,Utah,49,Salt Lake City (Murray),5440 State St,Murray High School,0,0,0,0,3,N/A
2525617,2023-02-14T00:00:00Z,North Carolina,37,Rocky Mount,720 N Fairview Rd,Fairview Elementary,0,0,0,0,0,N/A
2525527,2023-02-14T00:00:00Z,Texas,48,San Antonio,1400 Jackson Keller Rd,Legacy of Educational Excellence High School,0,0,0,0,1,N/A
2525382,2023-02-14T00:00:00Z,Pennsylvania,42,Pittsburgh,1101 N Murtland St,Westinghouse Academy,0,4,0,0,2,N/A
2526099,2023-02-14T00:00:00Z,Florida,12,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1,N/A
2526066,2023-02-14T00:00:00Z,Georgia,13,Decatur,2215 Miller Rd,Miller Grove Middle School,0,0,0,0,1,N/A
2528189,2023-02-14T00:00:00Z,Indiana,18,Fort Wayne,3601 Calhoun St,South Side High School,0,0,0,0,1,N/A
2526660,2023-02-14T00:00:00Z,South Carolina,45,Conway,6555 Hwy 134,Pee Dee Elementary,0,0,0,0,0,N/A
2525632,2023-02-14T00:00:00Z,North Carolina,37,Wendell,3409 NC-97,Wendell Middle School,0,0,0,0,0,N/A
